,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Age,Married,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Senior_Citizen_Numeric,Total_Services,Service_Value,Customer_Segment,Churn Predicted
96,9803-FTJCG,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,Playa Del Rey,50,Yes,1,71,4.85,26,Yes,Yes,0.0,0,344.34999999999997,4,0,5,0.07479431563201197,VIP,0
97,0278-YXOOG,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,Inglewood,30,No,0,5,34.26,0,No,No,0.0,0,171.29999999999998,3,0,1,0.047505938242280284,New,0
98,3212-KXOCR,No,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,Inglewood,62,No,0,52,28.3,0,No,No,0.0,0,1471.6000000000001,4,0,1,0.047619047619047616,VIP,0
99,4598-XLKNJ,Yes,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,Inglewood,78,Yes,1,25,19.76,12,No,Yes,13.43,0,494.00000000000006,2,1,5,0.050761421319796954,Established,1
100,6380-ARCEH,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,Inglewood,19,No,0,1,41.1,0,No,No,0.0,0,41.1,3,0,1,0.04950495049504951,New,1
101,3679-XASPY,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,Inglewood,38,Yes,1,1,16.44,0,No,No,0.0,0,16.44,3,0,1,0.05141388174807198,New,1
102,7123-WQUHX,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,Santa Monica,34,No,0,38,3.95,21,Yes,Yes,0.0,0,150.1,5,0,5,0.05263157894736842,Loyal,0
103,5386-THSLQ,Yes,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,Santa Monica,65,Yes,0,66,0.0,9,No,Yes,0.0,0,0.0,5,1,3,0.06586169045005488,VIP,0
104,3192-NQECA,No,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,Santa Monica,26,Yes,4,68,14.79,47,Yes,Yes,0.0,0,1005.7199999999999,2,0,7,0.06363636363636363,VIP,1
105,6180-YBIQI,No,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,Santa Monica,35,No,0,5,0.0,21,No,Yes,0.0,0,0.0,3,0,0,0.0,New,0
106,6728-DKUCO,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,Santa Monica,25,Yes,1,72,25.82,59,No,Yes,0.0,0,1859.04,3,0,6,0.057609217474795964,VIP,0
107,9750-BOOHV,No,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,Torrance,60,No,0,32,0.0,18,No,Yes,0.0,0,0.0,4,0,1,0.03316749585406302,Established,0
108,8597-CWYHH,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,Torrance,50,No,0,43,41.22,7,No,Yes,0.0,0,1772.46,3,0,4,0.04239533651298357,Loyal,0
109,2848-YXSMW,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,Torrance,38,Yes,1,72,49.5,0,No,No,0.0,0,3564.0,5,0,1,0.051546391752577324,VIP,0
110,0486-HECZI,No,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,Torrance,37,Yes,0,55,49.06,27,No,Yes,0.0,0,2698.3,1,0,5,0.05167958656330749,VIP,1
111,4549-ZDQYY,No,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,Torrance,35,No,0,52,33.84,5,Yes,Yes,0.0,0,1759.6800000000003,3,0,4,0.06902502157031924,VIP,0
112,5712-AHQNN,No,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,Whittier,36,No,0,43,26.55,12,No,Yes,0.0,0,1141.65,5,0,4,0.043644298963447896,Loyal,0
113,4846-WHAFZ,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,Whittier,80,Yes,1,37,6.33,14,No,Yes,0.0,0,234.21,2,1,2,0.026143790849673203,Loyal,1
114,5256-SKJGO,No,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,Whittier,48,Yes,1,64,0.0,30,Yes,Yes,0.0,0,0.0,4,0,4,0.07326007326007326,VIP,0
115,3071-VBYPO,No,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,Whittier,38,Yes,1,3,33.3,12,No,Yes,0.0,0,99.89999999999999,3,0,4,0.04451864218141347,New,0
116,9560-BBZXK,No,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,Whittier,61,No,0,36,0.0,27,No,Yes,0.0,0,0.0,4,0,1,0.0322061191626409,Established,0
117,5299-RULOA,No,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,Whittier,62,Yes,1,10,24.48,30,No,Yes,0.0,0,244.8,2,0,5,0.04987531172069826,New,1
118,8402-OOOHJ,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,Buena Park,53,No,0,41,31.62,0,No,No,0.0,0,1296.42,5,0,1,0.04842615012106538,Loyal,0
119,9445-ZUEQE,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,Buena Park,33,Yes,1,27,48.17,15,Yes,No,0.0,30,1300.5900000000001,3,0,4,0.046948356807511735,Established,0
120,1091-SOZGA,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,La Palma,27,Yes,1,56,42.37,71,No,Yes,0.0,0,2372.72,4,0,5,0.050100200400801605,VIP,0
121,2928-HLDBA,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,Cypress,31,No,0,6,7.72,0,No,No,0.0,0,46.32,5,0,1,0.04830917874396135,New,0
122,0404-SWRVG,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,La Habra,21,No,0,3,14.6,71,No,Yes,8.74,0,43.8,1,0,2,0.026881720430107524,New,1
123,6497-TILVL,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,La Mirada,20,Yes,1,7,25.64,71,No,Yes,0.0,0,179.48000000000002,3,0,2,0.03944773175542406,New,0
124,7219-TLZHO,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,Montebello,27,Yes,1,4,39.89,0,No,No,0.0,0,159.56,5,0,1,0.047961630695443645,New,0
125,4622-YNKIJ,No,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,Norwalk,59,No,0,33,47.64,18,Yes,Yes,0.0,0,1572.1200000000001,3,0,4,0.04496908375491849,Established,0
126,4412-YLTKF,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,Pico Rivera,72,No,0,27,3.33,18,No,No,0.0,10,89.91,1,1,3,0.03843689942344651,Established,1
127,6734-PSBAW,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,Santa Fe Springs,46,Yes,1,72,1.86,0,No,No,0.0,0,133.92000000000002,3,0,2,0.08492569002123142,VIP,0
128,3930-ZGWVE,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,Stanton,45,No,0,1,15.77,0,No,No,0.0,0,15.77,3,0,1,0.05063291139240506,New,1
129,2639-UGMAZ,Yes,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,Artesia,73,No,0,71,0.0,20,No,Yes,0.0,0,0.0,3,1,4,0.07085916740478299,VIP,0
130,2876-GZYZC,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,Cerritos,49,No,0,13,29.21,22,No,Yes,0.0,0,379.73,5,0,3,0.034904013961605584,Regular,0
131,6207-WIOLX,No,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,Avalon,27,Yes,6,25,0.0,48,No,Yes,4.48,0,0.0,1,0,5,0.08532423208191126,Established,1
132,8587-XYZSF,No,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,Bellflower,60,No,0,67,32.58,8,Yes,Yes,0.0,0,2182.8599999999997,5,0,2,0.039564787339268055,VIP,0
133,3091-FYHKI,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,Harbor City,64,No,0,1,0.0,22,No,Yes,0.0,0,0.0,3,0,1,0.028208744710860365,New,1
134,2372-HWUHI,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,Lakewood,45,No,0,2,46.84,3,No,Yes,0.0,0,93.68,3,0,1,0.02254791431792559,New,0
135,7799-LGRDP,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,Lakewood,42,No,0,43,25.53,0,No,No,0.0,0,1097.79,4,0,2,0.07782101167315175,Loyal,0
136,7850-VWJUU,No,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,Lakewood,37,No,0,23,24.04,22,No,Yes,0.0,0,552.92,4,0,2,0.02666666666666667,Regular,0
137,3774-VBNXY,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,Hawaiian Gardens,23,Yes,1,64,36.24,0,No,No,0.0,0,2319.36,5,0,1,0.04950495049504951,VIP,0
138,6217-KDYWC,No,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,Lomita,58,No,0,57,5.71,0,No,No,0.0,0,325.46999999999997,3,0,1,0.0510204081632653,VIP,0
139,0390-DCFDQ,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,Los Alamitos,76,Yes,1,1,15.28,30,No,Yes,0.0,0,15.28,2,1,1,0.014194464158977998,New,1
140,3146-MSEGF,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,Paramount,71,Yes,1,72,20.48,6,Yes,Yes,0.0,0,1474.56,3,1,8,0.09085746734809767,VIP,0
141,4080-OGPJL,No,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,San Pedro,53,No,0,8,48.14,18,Yes,Yes,0.0,0,385.12,1,0,5,0.07027406886858749,New,1
142,1095-WGNGG,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,San Pedro,35,Yes,2,61,17.49,21,No,Yes,0.0,0,1066.8899999999999,4,0,5,0.04948045522018803,VIP,0
143,2636-SJDOU,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,Seal Beach,34,No,0,64,30.27,12,No,Yes,0.0,0,1937.28,3,0,4,0.04744958481613286,VIP,0
144,1131-QQZEB,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,Sunset Beach,66,Yes,7,71,30.72,0,No,No,0.0,0,2181.12,3,1,2,0.08350730688935282,VIP,0
145,5716-EZXZN,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,Surfside,56,Yes,5,65,13.2,13,Yes,Yes,0.0,0,858.0,3,0,6,0.06057546693589096,VIP,0
146,6837-BJYDQ,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,Wilmington,42,No,0,3,35.65,0,No,No,0.0,0,106.94999999999999,5,0,1,0.0510204081632653,New,0
147,2135-RXIHG,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Carson,63,No,0,1,14.12,24,No,Yes,0.0,0,14.12,1,0,1,0.02190580503833516,New,1
148,6440-DKQGE,No,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,Carson,52,No,0,30,27.88,6,No,No,0.0,0,836.4,5,0,4,0.06201550387596899,Established,0
149,3466-BYAVD,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,Long Beach,50,Yes,1,15,8.44,21,Yes,Yes,0.0,0,126.6,4,0,5,0.07194244604316546,Regular,0
150,3780-YVMFA,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,Long Beach,33,Yes,1,8,29.94,17,Yes,Yes,0.0,0,239.52,3,0,4,0.058351568198395334,New,0
151,3874-EQOEP,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,Long Beach,32,No,0,7,20.52,28,No,No,36.6,10,143.64,1,0,4,0.042105263157894736,New,1
152,1679-JRFBR,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,Long Beach,27,Yes,4,70,5.77,48,No,Yes,0.0,0,403.9,4,0,7,0.06472491909385113,VIP,0
153,9073-ZZIAY,No,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,Long Beach,51,Yes,2,62,43.2,23,Yes,Yes,0.0,0,2678.4,4,0,7,0.0813008130081301,VIP,0
154,3077-RSNTJ,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,Long Beach,29,Yes,9,6,5.52,0,No,No,0.0,0,33.12,3,0,1,0.050761421319796954,New,0
155,6551-GNYDG,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,Long Beach,33,Yes,7,14,40.22,19,No,Yes,0.0,0,563.0799999999999,5,0,2,0.024721878862793572,Regular,0
156,9167-APMXZ,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,Long Beach,23,No,0,22,19.2,41,No,No,0.0,60,422.4,3,0,3,0.035650623885918,Regular,0
157,2749-CTKAJ,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,Long Beach,37,Yes,3,22,48.06,0,No,No,0.0,0,1057.3200000000002,5,0,1,0.04962779156327544,Regular,0
158,6371-NZYEG,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,Long Beach,38,Yes,9,16,23.31,27,No,Yes,0.0,0,372.96,4,0,4,0.0622568093385214,Regular,0
159,7554-NEWDD,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,Long Beach,44,No,0,10,32.1,0,No,No,0.0,0,321.0,5,0,2,0.07782101167315175,New,0
160,8992-VONJD,No,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,Long Beach,63,No,0,13,27.04,10,No,Yes,0.0,0,351.52,3,0,3,0.05357142857142857,Regular,0
161,0867-MKZVY,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,Altadena,26,Yes,5,20,36.6,51,No,Yes,33.43,0,732.0,1,0,3,0.03640776699029126,Regular,1
162,4482-EWFMI,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,Arcadia,54,No,0,2,15.67,8,No,Yes,0.0,0,31.34,5,0,1,0.014347202295552367,New,0
163,4648-YPBTM,No,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,Arcadia,35,No,0,53,6.54,4,Yes,Yes,0.0,0,346.62,4,0,6,0.08119079837618402,VIP,0
164,2907-ILJBN,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,Duarte,21,Yes,7,11,1.92,0,No,No,0.0,0,21.119999999999997,3,0,1,0.04854368932038835,New,0
165,6345-FZOQH,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,La Canada Flintridge,40,Yes,3,69,30.86,0,No,No,0.0,0,2129.34,5,0,1,0.05025125628140704,VIP,0
166,3376-BMGFE,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,Monrovia,42,No,0,4,33.5,27,No,Yes,8.74,0,134.0,1,0,1,0.014104372355430182,New,1
167,5997-OPVFA,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,Montrose,39,Yes,7,72,6.05,30,Yes,Yes,0.0,0,435.59999999999997,4,0,8,0.08983717012914093,VIP,0
168,3445-HXXGF,Yes,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,Sierra Madre,66,Yes,6,58,0.0,24,No,Yes,40.95,0,0.0,1,1,3,0.06622516556291391,VIP,1
169,1159-WFSGR,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,South Pasadena,59,Yes,3,16,45.54,0,No,No,0.0,0,728.64,4,0,1,0.04901960784313726,Regular,0
170,7654-YWJUF,No,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,Sunland,61,Yes,6,43,15.2,21,Yes,Yes,0.0,0,653.6,3,0,4,0.04747774480712166,Loyal,0
171,1875-QIVME,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Tujunga,26,Yes,1,2,11.51,53,Yes,Yes,45.44,0,23.02,3,0,6,0.05747126436781609,New,1
172,6727-IOTLZ,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,Pasadena,48,Yes,3,14,5.17,25,Yes,Yes,0.0,0,72.38,3,0,6,0.07321537522879805,Regular,0
173,0691-JVSYA,No,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,Pasadena,24,Yes,5,53,40.62,73,No,Yes,18.55,0,2152.8599999999997,1,0,4,0.04217185028993147,VIP,1
174,5918-VUKWP,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,Pasadena,61,No,0,32,35.97,0,No,No,0.0,0,1151.04,3,0,1,0.048661800486618,Established,0
175,1744-JHKYS,No,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,Pasadena,49,Yes,5,34,11.52,0,No,No,0.0,0,391.68,4,0,2,0.08097165991902834,Established,0
176,2656-FMOKZ,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,Pasadena,70,No,0,15,44.07,19,No,Yes,0.0,0,661.05,2,1,2,0.026863666890530557,Regular,1
177,2070-FNEXE,Yes,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,Pasadena,77,No,0,7,26.95,18,No,No,11.05,0,188.65,2,1,2,0.026160889470241987,New,1
178,5947-SGKCL,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,San Marino,19,Yes,6,15,4.19,59,No,Yes,0.0,0,62.85000000000001,3,0,6,0.056953013763645,Regular,0
179,3712-PKXZA,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,Glendale,22,Yes,3,61,19.27,0,No,No,0.0,0,1175.47,4,0,1,0.048661800486618,VIP,0
180,6317-YPKDH,No,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,Glendale,54,No,0,1,0.0,27,No,Yes,0.0,0,0.0,1,0,1,0.0333889816360601,New,1
181,6582-OIVSP,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,Glendale,25,No,0,1,47.36,41,No,Yes,0.0,0,47.36,5,0,1,0.02207505518763797,New,0
182,9367-WXLCH,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,Glendale,51,No,0,8,25.73,19,No,Yes,33.21,0,205.84,2,0,3,0.03550295857988166,New,1
183,5524-KHNJP,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,Glendale,35,Yes,7,33,48.85,30,No,Yes,0.0,0,1612.05,3,0,5,0.06688963210702341,Established,0
184,1918-ZBFQJ,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,Glendale,48,No,0,13,33.54,76,No,Yes,48.25,0,436.02,1,0,3,0.03785488958990536,Regular,1
185,1024-GUALD,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Glendale,29,Yes,4,1,0.0,29,No,Yes,0.0,0,0.0,1,0,0,0.0,New,1
186,4827-USJHP,No,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,Glendale,45,No,0,20,3.94,18,No,Yes,0.0,0,78.8,4,0,2,0.03861003861003861,Regular,0
187,8167-GJLRN,No,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,La Crescenta,19,No,0,3,0.0,59,Yes,Yes,0.0,0,0.0,4,0,1,0.03289473684210526,New,0
188,0956-SYCWG,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,Agoura Hills,61,No,0,13,33.13,0,No,No,0.0,0,430.69000000000005,3,0,1,0.050890585241730284,Regular,0
189,8017-UVSZU,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,Calabasas,62,Yes,5,40,48.29,23,No,Yes,0.0,0,1931.6,5,0,3,0.053003533568904596,Loyal,0
190,7100-FQPRV,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,Canoga Park,24,Yes,5,43,48.1,51,Yes,Yes,0.0,0,2068.3,3,0,5,0.06954102920723226,Loyal,0
191,2472-OVKUP,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,Canoga Park,39,Yes,5,6,42.08,29,No,Yes,0.0,0,252.48,2,0,4,0.04395604395604396,New,1
192,2984-RGEYA,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,Winnetka,38,Yes,9,69,5.27,0,No,No,0.0,0,363.63,4,0,1,0.05063291139240506,VIP,0
193,9680-NIAUV,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,West Hills,42,Yes,7,72,18.66,3,No,Yes,0.0,0,1343.52,4,0,7,0.06381039197812215,VIP,0
194,2146-EGVDT,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,Chatsworth,33,Yes,3,59,25.57,0,No,No,0.0,0,1508.63,3,0,1,0.05181347150259067,VIP,0
